NAME,NODE_KIND,details,stingray_bc,stingray_tc,target_core,stim_name,core_a_stim_name,core_a_ns_stim_name,periph_instances,core_mem,data_mem,priority,debug_interface,target_dma,sysclk_src,divcore,divbus,divslow,periph_clk_src,periph_clk_div,periph_clk_cfg,owner,group,stingray_vectors,uvm_test_name,uvm_main_seq,pdm_tickets,postlayout_pdm_tickets,periph_domain
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_SND_2MB_Cntr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_SND_2MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_SND_8MB_Cntr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_SND_8MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_4K,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_4K_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_Mul_Plane_MX35,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-FAB,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-NXP_PROV,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-NXP_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-OEM_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-OEM_LOCKED,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND-OEM_OPEN,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_4MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_4MB_Cntr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_Set1_Newer,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_Set1_Newer_But_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_2MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_2MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_2MB_Cntr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_8MB_Cntr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_SND_8MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_4K,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_4K_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_W25_QUAD_100MHz,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_W25_QUAD_100MHz_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_MT29_QUAD_50MHz,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_MT29_QUAD_100MHz,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal_CM33_FlexSPI0_NOR_RECOVERY_LPSPI0_CS0-A35-USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal_CM33_FlexSPI0_NOR_RECOVERY_LPSPI0_CS1-A35-USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal_CM33_FlexSPI0_NOR_RECOVERY_LPSPI1_CS0-A35-USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal_CM33_FlexSPI0_NOR_RECOVERY_LPSPI1_CS1-A35-USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_Invalid-LPSPI4-CS0_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_Invalid-LPSPI4-CS1_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_Invalid-LPSPI5-CS0_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_Invalid-LPSPI5-CS1_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single-A35_SD_Invalid-LPSPI4-CS0_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_SD-SDR104,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_SD-SDR12,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc44-4bit,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc44-8bit-DDR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-SDR25,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_emmc44-8bit-High,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_SD-SDR50,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc44-4bit-DDR-High,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc44-8bit-High-FB_noack,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_emmc44-4bit-FB_ack,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc44-8bit-DDR-High-FB_boot1_ack,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_SND_4MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_SND_4MB_Ctnr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_Set1_Newer,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_2MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-FAB,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-NXP_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-NXP_PROV,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-OEM_OPEN,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-OEM_LOCKED,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-OEM_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_SND_4MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_SND_4MB_Ctnr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_Set1_Newer,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_2MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_SND_4MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_SND_4MB_Hash_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_SND_4MB_Ctnr_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_Set1_Newer,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_2MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc44-8bit-DDR-High-boot1-SND_boot2,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_eMMC44_8bit_DDR_SND_8MB_Data_Corrupt,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_4MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_4MB_Hash_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_4MB_Ctnr_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_4MB_Set1_Newer-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_4MB_Set1_Newer_But_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_2MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_SND_8MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_4MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_4MB_Hash_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_4MB_Ctnr_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_4MB_Set1_Newer-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_4MB_Set1_Newer_But_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_2MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NAND_SND_8MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Ruxu,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_4MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_4MB_Hash_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_4MB_Ctnr_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_4MB_Set1_Newer-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_4MB_Set1_Newer_But_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_2MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_SND_8MB_Data_Corrupt-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_OTFAD-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_XIP_OTFAD-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_QuadSPI-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR_Hyperflash-A35_USDHC0_SD,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Boot flow/Recovery boot ,SECTION,,rtl_upf,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_USDHC0_eMMC44_Invalid-USDHC1_SD_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_FlexSPI2_NAND_Invalid-USDHC1_SD_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NAND_Invalid-USDHC1_SD_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_eMMC44_8bit_DDR_Invalid-USDHC1_SD_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
LP_Internal-CM33_FlexSPI0_NOR-A35_USDHC0_SD_Invalid-USDHC1_SD_Recovery,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Serial Download,SECTION,,rtl_upf,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial_Download-USB0-FAB,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-OEM_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-OEM_LOCKED,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-NXP_FR,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-NXP_PROV,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-OEM_OPEN,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0_EP0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0_TRIM,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0_UID,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Boot device unit test,SECTION,,rtl_upf,,,,,,,,,,,,,,,,,,,,,,,,,,
MISC & Fuse test: TBD,SECTION,,rtl_upf,,,,,,,,,,,,,,,,,,,,,,,,,,
